"","Report_Year","NeighbourhoodName","Premises_Type"
"8330",2017,"Moss Park","Outside"
"8331",2017,"Woburn","Outside"
"8332",2017,"Bay Street Corridor","Outside"
"8333",2017,"Church-Yonge Corridor","Outside"
"8334",2017,"Waterfront Communities-The Island","Outside"
"8335",2017,"Willowdale West","Outside"
"8336",2017,"NSA","Transit"
"8337",2017,"Moss Park","Apartment"
"8338",2017,"Thorncliffe Park","Outside"
"8339",2017,"Moss Park","Outside"
"8340",2017,"Kensington-Chinatown","Commercial"
"8341",2016,"Birchcliffe-Cliffside","House"
"8342",2017,"Waterfront Communities-The Island","Apartment"
"8343",2017,"NSA","Educational"
"8344",2017,"Niagara","Outside"
"8345",2017,"University","Educational"
"8346",2017,"Trinity-Bellwoods","House"
"8347",2017,"Niagara","Outside"
"8348",2017,"Moss Park","Apartment"
"8349",2017,"Waterfront Communities-The Island","Apartment"
"8350",2017,"University","Outside"
"8351",2016,"University","Educational"
"8352",2017,"Bay Street Corridor","Commercial"
"8353",2017,"Bedford Park-Nortown","Apartment"
"8354",2016,"Palmerston-Little Italy","Outside"
"8355",2017,"Waterfront Communities-The Island","Apartment"
"8356",2017,"Waterfront Communities-The Island","Apartment"
"8357",2016,"Briar Hill-Belgravia","Outside"
"8358",2017,"Yonge-St.Clair","Apartment"
"8359",2017,"Roncesvalles","House"
"8360",2017,"Guildwood","Educational"
"8361",2017,"Bay Street Corridor","Apartment"
"8362",2016,"Annex","Apartment"
"8363",2017,"Waterfront Communities-The Island","Apartment"
"8364",2016,"Trinity-Bellwoods","House"
"8365",2017,"Church-Yonge Corridor","Outside"
"8366",2017,"Niagara","Outside"
"8367",2017,"NSA","Outside"
"8368",2017,"Clanton Park","House"
"8369",2016,"Trinity-Bellwoods","House"
"8370",2017,"Westminster-Branson","Outside"
"8371",2017,"University","Educational"
"8372",2017,"Dufferin Grove","Outside"
"8373",2017,"Edenbridge-Humber Valley","Commercial"
"8374",2017,"Church-Yonge Corridor","Apartment"
"8375",2017,"Niagara","Commercial"
"8376",2017,"Palmerston-Little Italy","Apartment"
"8377",2017,"Waterfront Communities-The Island","Outside"
"8378",2017,"Church-Yonge Corridor","Apartment"
"8379",2017,"Caledonia-Fairbank","House"
"8380",2017,"Moss Park","Outside"
"8381",2017,"Junction Area","House"
"8382",2017,"Dovercourt-Wallace Emerson-Junction","House"
"8383",2017,"Mimico","Outside"
"8384",2017,"Rouge","Outside"
"8385",2017,"Bedford Park-Nortown","Commercial"
"8386",2017,"South Parkdale","Outside"
"8387",2017,"Broadview North","Outside"
"8388",2017,"Englemount-Lawrence","Apartment"
"8389",2017,"Dovercourt-Wallace Emerson-Junction","House"
"8390",2017,"NSA","Other"
"8391",2017,"Dovercourt-Wallace Emerson-Junction","Apartment"
"8392",2017,"Palmerston-Little Italy","Outside"
"8393",2017,"Regent Park","Outside"
"8394",2017,"High Park-Swansea","Apartment"
"8395",2017,"Bendale","House"
"8396",2017,"Waterfront Communities-The Island","Other"
"8397",2017,"Humewood-Cedarvale","House"
"8398",2017,"Bay Street Corridor","Commercial"
"8399",2017,"Annex","Commercial"
"8400",2017,"Kensington-Chinatown","Outside"
"8401",2017,"University","Educational"
"8402",2017,"Annex","Outside"
"8403",2017,"High Park-Swansea","Outside"
"8404",2017,"Kensington-Chinatown","Outside"
"8405",2017,"Church-Yonge Corridor","Other"
"8406",2017,"Bay Street Corridor","Outside"
"8407",2017,"Bay Street Corridor","Commercial"
"8408",2017,"High Park-Swansea","Apartment"
"8409",2017,"Dovercourt-Wallace Emerson-Junction","Other"
"8410",2017,"Annex","Other"
"8411",2017,"Mimico","Transit"
"8412",2017,"Bridle Path-Sunnybrook-York Mills","House"
"8413",2017,"Waterfront Communities-The Island","Apartment"
"8414",2017,"Dovercourt-Wallace Emerson-Junction","Outside"
"8415",2017,"Runnymede-Bloor West Village","Commercial"
"8416",2017,"Edenbridge-Humber Valley","Other"
"8417",2017,"High Park North","Outside"
"8418",2017,"Roncesvalles","Outside"
"8419",2017,"Waterfront Communities-The Island","Outside"
"8420",2017,"Woburn","Commercial"
"8421",2017,"LAmoreaux","House"
"8422",2017,"Steeles","Apartment"
"8423",2017,"Banbury-Don Mills","Other"
"8424",2017,"Waterfront Communities-The Island","Commercial"
"8425",2017,"Dufferin Grove","Educational"
"8426",2017,"North St.James Town","Outside"
"8427",2017,"Bay Street Corridor","Commercial"
"8428",2017,"Bay Street Corridor","Commercial"
"8429",2017,"Annex","Other"
"8430",2017,"North St.James Town","Outside"
"8431",2017,"The Beaches","Commercial"
"8432",2017,"North St.James Town","Outside"
"8433",2017,"Dufferin Grove","Outside"
"8434",2017,"Church-Yonge Corridor","Outside"
"8435",2017,"Yonge-St.Clair","Apartment"
"8436",2017,"Willowdale West","Educational"
"8437",2017,"Waterfront Communities-The Island","Commercial"
"8438",2017,"Dufferin Grove","Educational"
"8439",2017,"Yorkdale-Glen Park","Transit"
"8440",2017,"Bay Street Corridor","Outside"
"8441",2017,"Mount Pleasant East","Apartment"
"8442",2017,"Bay Street Corridor","Commercial"
"8443",2017,"Kensington-Chinatown","Other"
"8444",2017,"NSA","Outside"
"8445",2017,"High Park North","Apartment"
"8446",2017,"Waterfront Communities-The Island","Outside"
"8447",2017,"The Beaches","House"
"8448",2017,"Waterfront Communities-The Island","Apartment"
"8449",2017,"Waterfront Communities-The Island","Educational"
"8450",2017,"Banbury-Don Mills","House"
"8451",2017,"University","Apartment"
"8452",2017,"Dovercourt-Wallace Emerson-Junction","House"
"8453",2017,"Greenwood-Coxwell","House"
"8454",2017,"Cabbagetown-South St.James Town","Apartment"
"8455",2017,"Woodbine Corridor","Apartment"
"8456",2017,"Bay Street Corridor","Commercial"
"8457",2017,"South Parkdale","Outside"
"8458",2017,"Annex","Outside"
"8459",2017,"Willowdale East","Outside"
"8460",2017,"Kensington-Chinatown","Outside"
"8461",2016,"Rosedale-Moore Park","Other"
"8462",2017,"Waterfront Communities-The Island","Outside"
"8463",2017,"Annex","Other"
"8464",2016,"Dovercourt-Wallace Emerson-Junction","House"
"8465",2017,"South Riverdale","Other"
"8466",2016,"University","Educational"
"8467",2017,"Annex","House"
"8468",2017,"Bay Street Corridor","Commercial"
"8469",2017,"Little Portugal","Outside"
"8470",2016,"Waterfront Communities-The Island","Outside"
"8471",2017,"Clanton Park","Commercial"
"8472",2016,"Waterfront Communities-The Island","Apartment"
"8473",2017,"Playter Estates-Danforth","House"
"8474",2017,"Church-Yonge Corridor","Apartment"
"8475",2017,"Niagara","Apartment"
"8476",2016,"North St.James Town","Outside"
"8477",2017,"Roncesvalles","Other"
"8478",2017,"High Park North","Other"
"8479",2017,"Dovercourt-Wallace Emerson-Junction","Commercial"
"8480",2017,"Church-Yonge Corridor","Other"
"8481",2017,"Moss Park","Outside"
"8482",2017,"Steeles","House"
"8483",2017,"Moss Park","Apartment"
"8484",2017,"North St.James Town","Apartment"
"8485",2017,"Kensington-Chinatown","Outside"
"8486",2017,"Newtonbrook West","House"
"8487",2017,"Moss Park","Transit"
"8488",2017,"Kensington-Chinatown","Other"
"8489",2017,"Waterfront Communities-The Island","Outside"
"8490",2017,"OConnor-Parkview","Outside"
"8491",2017,"Annex","Outside"
"8492",2017,"Mount Pleasant West","Commercial"
"8493",2017,"York University Heights","Outside"
"8494",2017,"Eglinton East","Outside"
"8495",2017,"Annex","Educational"
"8496",2017,"Kensington-Chinatown","Apartment"
"8497",2017,"Church-Yonge Corridor","Outside"
"8498",2017,"Cabbagetown-South St.James Town","Outside"
"8499",2017,"Mount Pleasant East","Educational"
"8500",2017,"Dovercourt-Wallace Emerson-Junction","Apartment"
"8501",2017,"Kensington-Chinatown","Outside"
"8502",2017,"Islington-City Centre West","House"
"8503",2017,"York University Heights","House"
"8504",2017,"Bathurst Manor","Outside"
"8505",2017,"Waterfront Communities-The Island","Outside"
"8506",2017,"Bay Street Corridor","Commercial"
"8507",2017,"Bay Street Corridor","Apartment"
"8508",2017,"Dovercourt-Wallace Emerson-Junction","House"
"8509",2017,"South Riverdale","Outside"
"8510",2017,"Dufferin Grove","Apartment"
"8511",2017,"North Riverdale","Educational"
"8512",2017,"Cabbagetown-South St.James Town","Apartment"
"8513",2017,"Annex","Outside"
"8514",2017,"Waterfront Communities-The Island","Commercial"
"8515",2017,"Bayview Village","Transit"
"8516",2017,"Waterfront Communities-The Island","Commercial"
"8517",2017,"Waterfront Communities-The Island","Commercial"
"8518",2017,"Waterfront Communities-The Island","Apartment"
"8519",2017,"High Park North","Transit"
"8520",2017,"Waterfront Communities-The Island","Apartment"
"8521",2017,"Waterfront Communities-The Island","Apartment"
"8522",2017,"Willowdale West","Apartment"
"8523",2017,"Roncesvalles","Apartment"
"8524",2017,"Church-Yonge Corridor","Outside"
"8525",2017,"Annex","Outside"
"8526",2017,"Niagara","Commercial"
"8527",2017,"Annex","House"
"8528",2017,"Church-Yonge Corridor","Outside"
"8529",2017,"Yonge-Eglinton","Commercial"
"8530",2017,"Bay Street Corridor","Outside"
"8531",2017,"Thorncliffe Park","Apartment"
"8532",2017,"Bay Street Corridor","Outside"
"8533",2017,"Kensington-Chinatown","Outside"
"8534",2017,"Mimico","Apartment"
"8535",2017,"Little Portugal","Commercial"
"8536",2017,"Waterfront Communities-The Island","Outside"
"8537",2017,"Moss Park","Outside"
"8538",2017,"Waterfront Communities-The Island","Apartment"
"8539",2017,"Mount Pleasant East","Outside"
"8540",2017,"Regent Park","Outside"
"8541",2017,"Bay Street Corridor","Apartment"
"8542",2017,"North St.James Town","Commercial"
"8543",2017,"Clairlea-Birchmount","House"
"8544",2017,"Bay Street Corridor","Outside"
"8545",2017,"Waterfront Communities-The Island","Outside"
"8546",2017,"Bay Street Corridor","Outside"
"8547",2017,"Bedford Park-Nortown","Commercial"
"8548",2017,"Kensington-Chinatown","Other"
"8549",2017,"Kensington-Chinatown","Apartment"
"8550",2017,"Waterfront Communities-The Island","Apartment"
"8551",2017,"Church-Yonge Corridor","Outside"
"8552",2017,"Englemount-Lawrence","Other"
"8553",2017,"Bay Street Corridor","Outside"
"8554",2017,"Runnymede-Bloor West Village","House"
"8555",2017,"University","Outside"
"8556",2017,"Regent Park","Apartment"
"8557",2017,"Dufferin Grove","House"
"8558",2017,"Bay Street Corridor","Outside"
"8559",2017,"Waterfront Communities-The Island","Apartment"
"8560",2017,"Annex","Outside"
"8561",2017,"East End-Danforth","House"
"8562",2017,"Waterfront Communities-The Island","Outside"
"8563",2017,"South Parkdale","Apartment"
"8564",2017,"New Toronto","House"
"8565",2017,"Annex","Outside"
"8566",2017,"Church-Yonge Corridor","Commercial"
"8567",2017,"Annex","Outside"
"8568",2017,"Palmerston-Little Italy","Commercial"
"8569",2017,"Church-Yonge Corridor","Outside"
"8570",2017,"Palmerston-Little Italy","Other"
"8571",2017,"Junction Area","Outside"
"8572",2016,"Mimico","Apartment"
"8573",2017,"Caledonia-Fairbank","Apartment"
"8574",2017,"Waterfront Communities-The Island","Apartment"
"8575",2016,"Newtonbrook West","Apartment"
"8576",2017,"Annex","Commercial"
"8577",2017,"Dovercourt-Wallace Emerson-Junction","Other"
"8578",2017,"Mount Pleasant East","Other"
"8579",2016,"Dufferin Grove","Other"
"8580",2016,"OConnor-Parkview","House"
"8581",2017,"North St.James Town","Apartment"
"8582",2017,"Church-Yonge Corridor","Other"
"8583",2017,"Niagara","Other"
"8584",2016,"Little Portugal","Apartment"
"8585",2016,"NSA","Commercial"
"8586",2016,"Danforth","Transit"
"8587",2016,"Dovercourt-Wallace Emerson-Junction","Commercial"
"8588",2016,"University","Educational"
"8589",2016,"Waterfront Communities-The Island","Commercial"
"8590",2016,"Regent Park","Commercial"
"8591",2016,"Waterfront Communities-The Island","Outside"
"8592",2016,"Waterfront Communities-The Island","Outside"
"8593",2016,"Church-Yonge Corridor","Outside"
"8594",2016,"West Humber-Clairville","Educational"
"8595",2016,"Steeles","Outside"
"8596",2016,"Dovercourt-Wallace Emerson-Junction","House"
"8597",2016,"Dovercourt-Wallace Emerson-Junction","House"
"8598",2016,"North St.James Town","Apartment"
"8599",2016,"University","Educational"
"8600",2016,"University","Educational"
"8601",2016,"Niagara","Outside"
"8602",2016,"Banbury-Don Mills","House"
"8603",2016,"High Park-Swansea","Apartment"
"8604",2016,"Bay Street Corridor","Other"
"8605",2016,"Highland Creek","Educational"
"8606",2016,"Regent Park","House"
"8607",2016,"Mimico","Transit"
"8608",2016,"Niagara","Outside"
"8609",2016,"NSA","Outside"
"8610",2016,"Moss Park","Outside"
"8611",2016,"Junction Area","House"
"8612",2016,"Waterfront Communities-The Island","Outside"
"8613",2016,"Woodbine Corridor","House"
"8614",2016,"York University Heights","Transit"
"8615",2016,"Church-Yonge Corridor","Outside"
"8616",2016,"High Park North","House"
"8617",2016,"Dovercourt-Wallace Emerson-Junction","Apartment"
"8618",2016,"Waterfront Communities-The Island","Apartment"
"8619",2016,"Dovercourt-Wallace Emerson-Junction","House"
"8620",2016,"Willowdale West","Apartment"
"8621",2016,"Waterfront Communities-The Island","Apartment"
"8622",2016,"Bay Street Corridor","Apartment"
"8623",2016,"NSA","Apartment"
"8624",2016,"Dovercourt-Wallace Emerson-Junction","House"
"8625",2016,"NSA","Apartment"
"8626",2016,"Moss Park","Outside"
"8627",2016,"Little Portugal","Apartment"
"8628",2016,"Forest Hill South","Outside"
"8629",2016,"Islington-City Centre West","Outside"
"8630",2016,"University","Educational"
"8631",2016,"Yonge-St.Clair","Outside"
"8632",2016,"Church-Yonge Corridor","Outside"
"8633",2016,"York University Heights","Commercial"
"8634",2016,"Niagara","Apartment"
"8635",2016,"Highland Creek","Educational"
"8636",2016,"Willowdale East","Outside"
"8637",2016,"Cabbagetown-South St.James Town","Apartment"
"8638",2016,"LAmoreaux","Commercial"
"8639",2016,"High Park-Swansea","Outside"
"8640",2016,"South Riverdale","Apartment"
"8641",2016,"South Riverdale","Apartment"
"8642",2016,"East End-Danforth","Educational"
"8643",2016,"University","House"
"8644",2016,"Islington-City Centre West","Outside"
"8645",2016,"Kensington-Chinatown","Other"
"8646",2016,"Niagara","Outside"
"8647",2016,"Kensington-Chinatown","Outside"
"8648",2016,"Regent Park","Commercial"
"8649",2016,"Willowdale West","Outside"
"8650",2016,"Bay Street Corridor","Other"
"8651",2016,"Church-Yonge Corridor","Educational"
"8652",2016,"Yonge-St.Clair","Outside"
"8653",2016,"Trinity-Bellwoods","Outside"
"8654",2016,"University","Outside"
"8655",2016,"Playter Estates-Danforth","Outside"
"8656",2016,"Humber Summit","Commercial"
"8657",2016,"Bay Street Corridor","Educational"
"8658",2016,"The Beaches","Apartment"
"8659",2016,"Waterfront Communities-The Island","Outside"
"8660",2016,"Church-Yonge Corridor","Educational"
"8661",2016,"Moss Park","Apartment"
"8662",2016,"Waterfront Communities-The Island","Outside"
"8663",2016,"East End-Danforth","Apartment"
"8664",2016,"NSA","Educational"
"8665",2016,"Kensington-Chinatown","Outside"
"8666",2016,"East End-Danforth","Other"
"8667",2016,"Moss Park","Commercial"
"8668",2016,"Dufferin Grove","Apartment"
"8669",2016,"South Riverdale","Outside"
"8670",2016,"The Beaches","Other"
"8671",2016,"University","Outside"
"8672",2016,"Caledonia-Fairbank","House"
"8673",2016,"Trinity-Bellwoods","House"
"8674",2016,"Palmerston-Little Italy","Apartment"
"8675",2016,"Englemount-Lawrence","Outside"
"8676",2016,"Dovercourt-Wallace Emerson-Junction","Other"
"8677",2017,"Kensington-Chinatown","Outside"
"8678",2017,"Little Portugal","House"
"8679",2016,"Broadview North","Outside"
"8680",2017,"Annex","Commercial"
"8681",2017,"Stonegate-Queensway","Commercial"
"8682",2017,"Niagara","Apartment"
"8683",2017,"Waterfront Communities-The Island","Apartment"
"8684",2017,"Mimico","Educational"
"8685",2017,"Bay Street Corridor","Other"
"8686",2016,"East End-Danforth","Outside"
"8687",2017,"North Riverdale","Outside"
"8688",2017,"Moss Park","Outside"
"8689",2017,"Kensington-Chinatown","Outside"
"8690",2016,"University","Educational"
"8691",2017,"Milliken","House"
"8692",2017,"Bay Street Corridor","Outside"
"8693",2017,"Mimico","Outside"
"8694",2017,"Alderwood","Apartment"
"8695",2017,"Mimico","Commercial"
"8696",2017,"Annex","Apartment"
"8697",2017,"Playter Estates-Danforth","Outside"
"8698",2017,"Annex","House"
"8699",2017,"Kensington-Chinatown","Outside"
"8700",2017,"Waterfront Communities-The Island","Outside"
"8701",2017,"Runnymede-Bloor West Village","House"
"8702",2017,"Niagara","Commercial"
"8703",2017,"Waterfront Communities-The Island","Apartment"
"8704",2017,"Church-Yonge Corridor","Apartment"
"8705",2017,"Waterfront Communities-The Island","Apartment"
"8706",2017,"Waterfront Communities-The Island","Apartment"
"8707",2017,"Annex","Outside"
"8708",2017,"University","Outside"
"8709",2017,"Waterfront Communities-The Island","Outside"
"8710",2017,"Roncesvalles","Apartment"
"8711",2017,"Annex","House"
"8712",2017,"Church-Yonge Corridor","Apartment"
"8713",2017,"East End-Danforth","House"
"8714",2017,"Church-Yonge Corridor","Commercial"
"8715",2017,"Church-Yonge Corridor","Apartment"
"8716",2017,"Moss Park","Educational"
"8717",2017,"South Riverdale","Other"
"8718",2017,"Mimico","House"
"8719",2017,"Agincourt South-Malvern West","Outside"
"8720",2017,"South Parkdale","Outside"
"8721",2017,"Kingsview Village-The Westway","Apartment"
"8722",2017,"Mimico","Apartment"
"8723",2017,"South Riverdale","Outside"
"8724",2017,"High Park North","Transit"
"8725",2017,"Junction Area","Apartment"
"8726",2017,"University","Educational"
"8727",2017,"High Park North","Apartment"
"8728",2017,"Mimico","Apartment"
"8729",2017,"Dovercourt-Wallace Emerson-Junction","Commercial"
"8730",2017,"York University Heights","Commercial"
"8731",2017,"Dufferin Grove","House"
"8732",2017,"Bay Street Corridor","Outside"
"8733",2017,"Blake-Jones","House"
"8734",2017,"Church-Yonge Corridor","Outside"
